algorithm,data_path,approach,data_label,join_time,total_time,feature_selection_time,depth,accuracy,train_time,feature_importance,join_path_features,cutoff_threshold,redundancy_threshold,rank
CART,housing.csv--Borough-capital_projects2.csv--ZipCode(s)-film_permits.csv,TFD_BFS,nyc,,110.05740094184875,,,0.8632313377679232,2.443488121032715,"{'film_permits.csv.EventID': 0.031, 'film_permits.csv.Borough': 0.068, 'film_permits.csv.Country': 0.0, 'film_permits.csv.EndDateTime': 0.006, 'film_permits.csv.SubCategoryName': 0.01, 'film_permits.csv.StartDateTime': 0.003, 'film_permits.csv.Category': 0.004, 'film_permits.csv.EnteredOn': 0.012, 'film_permits.csv.ParkingHeld': 0.004, 'film_permits.csv.ZipCode(s)': 0.033, 'capital_projects2.csv.Borough': 0.003, 'capital_projects2.csv.Project Name': 0.001, 'housing.csv.Project ID': 0.383, 'housing.csv.Project Name': 0.181, 'housing.csv.Project Start Date': 0.062, 'housing.csv.Address': 0.043, 'housing.csv.Borough': 0.006, 'housing.csv.Postcode': 0.027, 'housing.csv.Community Board': 0.038, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.009, 'housing.csv.Prevailing Wage Status': 0.015}","['film_permits.csv.EventID', 'film_permits.csv.Borough', 'film_permits.csv.Country', 'film_permits.csv.EndDateTime', 'film_permits.csv.SubCategoryName', 'film_permits.csv.StartDateTime', 'film_permits.csv.Category', 'film_permits.csv.EnteredOn', 'film_permits.csv.ParkingHeld', 'film_permits.csv.ZipCode(s)', 'capital_projects2.csv.Borough', 'capital_projects2.csv.Project Name', 'housing.csv.Project ID', 'housing.csv.Project Name', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Borough', 'housing.csv.Postcode', 'housing.csv.Community Board', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Prevailing Wage Status']",,,
CART,housing.csv--ZipCode(s)-film_permits.csv,TFD_BFS,nyc,,110.05740094184875,,,0.8541330376940133,2.141770839691162,"{'film_permits.csv.EventID': 0.032, 'film_permits.csv.Borough': 0.072, 'film_permits.csv.Country': 0.0, 'film_permits.csv.EndDateTime': 0.008, 'film_permits.csv.SubCategoryName': 0.007, 'film_permits.csv.StartDateTime': 0.008, 'film_permits.csv.Category': 0.0, 'film_permits.csv.EnteredOn': 0.006, 'film_permits.csv.ParkingHeld': 0.011, 'film_permits.csv.ZipCode(s)': 0.031, 'housing.csv.Project ID': 0.392, 'housing.csv.Project Name': 0.177, 'housing.csv.Project Start Date': 0.057, 'housing.csv.Address': 0.056, 'housing.csv.Borough': 0.008, 'housing.csv.Postcode': 0.042, 'housing.csv.Community Board': 0.022, 'housing.csv.NTA - Neighborhood Tabulation Area': 0.008, 'housing.csv.Prevailing Wage Status': 0.017}","['film_permits.csv.EventID', 'film_permits.csv.Borough', 'film_permits.csv.Country', 'film_permits.csv.EndDateTime', 'film_permits.csv.SubCategoryName', 'film_permits.csv.StartDateTime', 'film_permits.csv.Category', 'film_permits.csv.EnteredOn', 'film_permits.csv.ParkingHeld', 'film_permits.csv.ZipCode(s)', 'housing.csv.Project ID', 'housing.csv.Project Name', 'housing.csv.Project Start Date', 'housing.csv.Address', 'housing.csv.Borough', 'housing.csv.Postcode', 'housing.csv.Community Board', 'housing.csv.NTA - Neighborhood Tabulation Area', 'housing.csv.Prevailing Wage Status']",,,
CART,nyc,BASE,nyc,,0.7528419494628906,,,0.42114924764696743,0.7528419494628906,"{'Project ID': 0.301, 'Project Name': 0.334, 'Project Start Date': 0.002, 'Address': 0.06, 'Borough': 0.11, 'Postcode': 0.126, 'Community Board': 0.0, 'NTA - Neighborhood Tabulation Area': 0.054, 'Prevailing Wage Status': 0.0}",,,,
CART,customer,BASE,customer,,0.17179107666015625,,,0.23287678802715556,0.17179107666015625,"{'ACC_KEY': 1.0, 'date_horizon': 0.0}",,,,
CART,base.csv--DBN-esl.csv,TFD_BFS,school,,199.2397940158844,,,0.7046948356807512,1.9905221462249756,"{'esl.csv.Level 3 #': 0.0, 'esl.csv.Level 2 #': 0.0, 'esl.csv.Level 3+4 #': 0.0, 'esl.csv.Level 3 %': 0.0, 'esl.csv.Year': 0.0, 'esl.csv.Grade': 0.0, 'esl.csv.Level 4 #': 0.0, 'esl.csv.Number Tested': 0.0, 'esl.csv.Level 2 %': 0.097, 'esl.csv.Level 3+4 %': 0.0, 'esl.csv.Level 4 %': 0.0, 'esl.csv.Level 1 #': 0.0, 'esl.csv.Level 1 %': 0.0, 'esl.csv.Mean Scale Score': 0.0, 'esl.csv.DBN': 0.0, 'base.csv.School Name': 0.0, 'base.csv.School Type': 0.291, 'base.csv.Total Parent Response Rate (%)': 0.609, 'base.csv.Total Teacher Response Rate (%)': 0.0, 'base.csv.Total Student Response Rate (%)': 0.0}","['esl.csv.Level 3 #', 'esl.csv.Level 2 #', 'esl.csv.Level 3+4 #', 'esl.csv.Level 3 %', 'esl.csv.Year', 'esl.csv.Grade', 'esl.csv.Level 4 #', 'esl.csv.Number Tested', 'esl.csv.Level 2 %', 'esl.csv.Level 3+4 %', 'esl.csv.Level 4 %', 'esl.csv.Level 1 #', 'esl.csv.Level 1 %', 'esl.csv.Mean Scale Score', 'esl.csv.DBN', 'base.csv.School Name', 'base.csv.School Type', 'base.csv.Total Parent Response Rate (%)', 'base.csv.Total Teacher Response Rate (%)', 'base.csv.Total Student Response Rate (%)']",,,
CART,base.csv--DBN-Schools_Progress_Report_2012-2013.csv--DBN-2013_NYC_School_Survey.csv,TFD_BFS,school,,199.2397940158844,,,1.0,2.7920219898223877,"{'2013_NYC_School_Survey.csv.Total Communication Score': 0.088, '2013_NYC_School_Survey.csv.School Name': 0.0, '2013_NYC_School_Survey.csv.Total Parent Response Rate (%)': 0.0, '2013_NYC_School_Survey.csv.Total Student Response Rate (%)': 0.0, '2013_NYC_School_Survey.csv.Total Academic Expectations Score': 0.631, '2013_NYC_School_Survey.csv.Total Safety and Respect Score': 0.237, '2013_NYC_School_Survey.csv.Total Engagement Score': 0.043, 'Schools_Progress_Report_2012-2013.csv.2012-2013 ENVIRONMENT GRADE': 0.0, 'Schools_Progress_Report_2012-2013.csv.2012-2013 OVERALL SCORE': 0.0, 'Schools_Progress_Report_2012-2013.csv.2012-13 OVERALL PERCENTILE': 0.0, 'Schools_Progress_Report_2012-2013.csv.2012-2013 PROGRESS CATEGORY SCORE': 0.0, 'Schools_Progress_Report_2012-2013.csv.DBN': 0.0, 'Schools_Progress_Report_2012-2013.csv.2011-12 PROGRESS REPORT GRADE': 0.0, 'Schools_Progress_Report_2012-2013.csv.DISTRICT': 0.0, 'Schools_Progress_Report_2012-2013.csv.SCHOOL LEVEL*': 0.0, 'Schools_Progress_Report_2012-2013.csv.2012-2013PERFORMANCE GRADE': 0.0, 'Schools_Progress_Report_2012-2013.csv.2010-11 PROGRESS REPORT GRADE': 0.0, 'Schools_Progress_Report_2012-2013.csv.2012-2013 PERFORMANCE CATEGORY SCORE': 0.0, 'Schools_Progress_Report_2012-2013.csv.2012-2013 OVERALL GRADE': 0.0, 'Schools_Progress_Report_2012-2013.csv.2012-2013 PROGRESS GRADE': 0.0, 'Schools_Progress_Report_2012-2013.csv.2009-10 PROGRESS REPORT GRADE': 0.0, 'Schools_Progress_Report_2012-2013.csv.2012-2013 ADDITIONAL CREDIT': 0.0, 'Schools_Progress_Report_2012-2013.csv.PRINCIPAL': 0.0, 'Schools_Progress_Report_2012-2013.csv.2012-2013 ENVIRONMENT CATEGORY SCORE': 0.0, 'base.csv.School Name': 0.0, 'base.csv.School Type': 0.0, 'base.csv.Total Parent Response Rate (%)': 0.0, 'base.csv.Total Teacher Response Rate (%)': 0.0, 'base.csv.Total Student Response Rate (%)': 0.0}","['2013_NYC_School_Survey.csv.Total Communication Score', '2013_NYC_School_Survey.csv.School Name', '2013_NYC_School_Survey.csv.Total Parent Response Rate (%)', '2013_NYC_School_Survey.csv.Total Student Response Rate (%)', '2013_NYC_School_Survey.csv.Total Academic Expectations Score', '2013_NYC_School_Survey.csv.Total Safety and Respect Score', '2013_NYC_School_Survey.csv.Total Engagement Score', 'Schools_Progress_Report_2012-2013.csv.2012-2013 ENVIRONMENT GRADE', 'Schools_Progress_Report_2012-2013.csv.2012-2013 OVERALL SCORE', 'Schools_Progress_Report_2012-2013.csv.2012-13 OVERALL PERCENTILE', 'Schools_Progress_Report_2012-2013.csv.2012-2013 PROGRESS CATEGORY SCORE', 'Schools_Progress_Report_2012-2013.csv.DBN', 'Schools_Progress_Report_2012-2013.csv.2011-12 PROGRESS REPORT GRADE', 'Schools_Progress_Report_2012-2013.csv.DISTRICT', 'Schools_Progress_Report_2012-2013.csv.SCHOOL LEVEL*', 'Schools_Progress_Report_2012-2013.csv.2012-2013PERFORMANCE GRADE', 'Schools_Progress_Report_2012-2013.csv.2010-11 PROGRESS REPORT GRADE', 'Schools_Progress_Report_2012-2013.csv.2012-2013 PERFORMANCE CATEGORY SCORE', 'Schools_Progress_Report_2012-2013.csv.2012-2013 OVERALL GRADE', 'Schools_Progress_Report_2012-2013.csv.2012-2013 PROGRESS GRADE', 'Schools_Progress_Report_2012-2013.csv.2009-10 PROGRESS REPORT GRADE', 'Schools_Progress_Report_2012-2013.csv.2012-2013 ADDITIONAL CREDIT', 'Schools_Progress_Report_2012-2013.csv.PRINCIPAL', 'Schools_Progress_Report_2012-2013.csv.2012-2013 ENVIRONMENT CATEGORY SCORE', 'base.csv.School Name', 'base.csv.School Type', 'base.csv.Total Parent Response Rate (%)', 'base.csv.Total Teacher Response Rate (%)', 'base.csv.Total Student Response Rate (%)']",,,
CART,base.csv--DBN-2013_NYC_School_Survey.csv,TFD_BFS,school,,199.2397940158844,,,1.0,1.0650629997253418,"{'2013_NYC_School_Survey.csv.Total Communication Score': 0.065, '2013_NYC_School_Survey.csv.School Name': 0.0, '2013_NYC_School_Survey.csv.Total Parent Response Rate (%)': 0.0, '2013_NYC_School_Survey.csv.Total Student Response Rate (%)': 0.0, '2013_NYC_School_Survey.csv.Total Academic Expectations Score': 0.669, '2013_NYC_School_Survey.csv.Total Safety and Respect Score': 0.239, '2013_NYC_School_Survey.csv.Total Engagement Score': 0.022, 'base.csv.School Name': 0.0, 'base.csv.School Type': 0.0, 'base.csv.Total Parent Response Rate (%)': 0.0, 'base.csv.Total Teacher Response Rate (%)': 0.0, 'base.csv.Total Student Response Rate (%)': 0.0}","['2013_NYC_School_Survey.csv.Total Communication Score', '2013_NYC_School_Survey.csv.School Name', '2013_NYC_School_Survey.csv.Total Parent Response Rate (%)', '2013_NYC_School_Survey.csv.Total Student Response Rate (%)', '2013_NYC_School_Survey.csv.Total Academic Expectations Score', '2013_NYC_School_Survey.csv.Total Safety and Respect Score', '2013_NYC_School_Survey.csv.Total Engagement Score', 'base.csv.School Name', 'base.csv.School Type', 'base.csv.Total Parent Response Rate (%)', 'base.csv.Total Teacher Response Rate (%)', 'base.csv.Total Student Response Rate (%)']",,,
CART,base.csv--DBN-crime.csv--DBN-gender.csv,TFD_BFS,school,,199.2397940158844,,,0.7047098191988812,4.26429295539856,"{'gender.csv.Mean Scale Score': 0.1, 'gender.csv.Level2_%': 0.0, 'gender.csv.Level1_N': 0.0, 'gender.csv.Level3_%': 0.0, 'gender.csv.Year': 0.0, 'gender.csv.Number Tested': 0.0, 'gender.csv.Level3+4_N': 0.0, 'gender.csv.Level3_N': 0.0, 'gender.csv.Level1_%': 0.087, 'gender.csv.Level2_N': 0.0, 'gender.csv.Level4_%': 0.0, 'gender.csv.Level4_N': 0.0, 'gender.csv.Grade': 0.0, 'gender.csv.Level3+4_%': 0.0, 'gender.csv.DBN': 0.0, 'crime.csv.Building Name': 0.0, 'crime.csv.AvgOfNoCrim N': 0.0, 'crime.csv.Location Code': 0.0, 'crime.csv.ENGroupA': 0.0, 'crime.csv.Register': 0.0, 'crime.csv.New Georeferenced Column': 0.0, 'crime.csv.# Schools': 0.0, 'crime.csv.City Council Districts': 0.0, 'crime.csv.Geographical District Code': 0.0, 'crime.csv.Borough': 0.0, 'crime.csv.Schools in Building': 0.0, 'crime.csv.AvgOfMajor N': 0.0, 'crime.csv.Address': 0.0, 'crime.csv.AvgOfProp N': 0.0, 'crime.csv.Location Name': 0.0, 'crime.csv.DBN': 0.0, 'crime.csv.AvgOfOth N': 0.0, 'crime.csv.Police Precincts': 0.0, 'crime.csv.Building Code': 0.0, 'crime.csv.Zip Codes': 0.0, 'crime.csv.RangeA': 0.0, 'crime.csv.Community Districts': 0.0, 'crime.csv.Borough Boundaries': 0.0, 'crime.csv.AvgOfVio N': 0.0, 'base.csv.School Name': 0.043, 'base.csv.School Type': 0.218, 'base.csv.Total Parent Response Rate (%)': 0.457, 'base.csv.Total Teacher Response Rate (%)': 0.044, 'base.csv.Total Student Response Rate (%)': 0.019}","['gender.csv.Mean Scale Score', 'gender.csv.Level2_%', 'gender.csv.Level1_N', 'gender.csv.Level3_%', 'gender.csv.Year', 'gender.csv.Number Tested', 'gender.csv.Level3+4_N', 'gender.csv.Level3_N', 'gender.csv.Level1_%', 'gender.csv.Level2_N', 'gender.csv.Level4_%', 'gender.csv.Level4_N', 'gender.csv.Grade', 'gender.csv.Level3+4_%', 'gender.csv.DBN', 'crime.csv.Building Name', 'crime.csv.AvgOfNoCrim N', 'crime.csv.Location Code', 'crime.csv.ENGroupA', 'crime.csv.Register', 'crime.csv.New Georeferenced Column', 'crime.csv.# Schools', 'crime.csv.City Council Districts', 'crime.csv.Geographical District Code', 'crime.csv.Borough', 'crime.csv.Schools in Building', 'crime.csv.AvgOfMajor N', 'crime.csv.Address', 'crime.csv.AvgOfProp N', 'crime.csv.Location Name', 'crime.csv.DBN', 'crime.csv.AvgOfOth N', 'crime.csv.Police Precincts', 'crime.csv.Building Code', 'crime.csv.Zip Codes', 'crime.csv.RangeA', 'crime.csv.Community Districts', 'crime.csv.Borough Boundaries', 'crime.csv.AvgOfVio N', 'base.csv.School Name', 'base.csv.School Type', 'base.csv.Total Parent Response Rate (%)', 'base.csv.Total Teacher Response Rate (%)', 'base.csv.Total Student Response Rate (%)']",,,
CART,base.csv--DBN-gender.csv,TFD_BFS,school,,199.2397940158844,,,0.7068224952552193,1.944530963897705,"{'gender.csv.Mean Scale Score': 0.106, 'gender.csv.Level2_%': 0.0, 'gender.csv.Level1_N': 0.0, 'gender.csv.Level3_%': 0.0, 'gender.csv.Year': 0.0, 'gender.csv.Number Tested': 0.0, 'gender.csv.Level3+4_N': 0.0, 'gender.csv.Level3_N': 0.0, 'gender.csv.Level1_%': 0.076, 'gender.csv.Level2_N': 0.0, 'gender.csv.Level4_%': 0.0, 'gender.csv.Level4_N': 0.0, 'gender.csv.Grade': 0.0, 'gender.csv.Level3+4_%': 0.0, 'gender.csv.DBN': 0.0, 'base.csv.School Name': 0.029, 'base.csv.School Type': 0.229, 'base.csv.Total Parent Response Rate (%)': 0.479, 'base.csv.Total Teacher Response Rate (%)': 0.045, 'base.csv.Total Student Response Rate (%)': 0.013}","['gender.csv.Mean Scale Score', 'gender.csv.Level2_%', 'gender.csv.Level1_N', 'gender.csv.Level3_%', 'gender.csv.Year', 'gender.csv.Number Tested', 'gender.csv.Level3+4_N', 'gender.csv.Level3_N', 'gender.csv.Level1_%', 'gender.csv.Level2_N', 'gender.csv.Level4_%', 'gender.csv.Level4_N', 'gender.csv.Grade', 'gender.csv.Level3+4_%', 'gender.csv.DBN', 'base.csv.School Name', 'base.csv.School Type', 'base.csv.Total Parent Response Rate (%)', 'base.csv.Total Teacher Response Rate (%)', 'base.csv.Total Student Response Rate (%)']",,,
CART,school,BASE,school,,0.6014318466186523,,,0.45383970633320503,0.6014318466186523,"{'DBN': 0.0, 'School Name': 0.0, 'School Type': 0.3, 'Total Parent Response Rate (%)': 0.622, 'Total Teacher Response Rate (%)': 0.074, 'Total Student Response Rate (%)': 0.0}",,,,
